Track_Main_Artist;Fecha;Ciudad;Pais
Aitana;2022-12-20;Madrid;Spain
Aitana;2022-11-16;Santiago;Chile
Aitana;2022-11-04;Madrid;Spain
Aitana;2022-10-15;Monterrey;Mexico
Aitana;2022-10-14;Mexico City;Mexico
Aitana;2022-10-11;Guadalajara;Mexico
Aitana;2022-09-18;Madrid;Spain
Aitana;2022-09-16;Fuengirola;Spain
Aitana;2022-09-15;Seville;Spain
Aitana;2022-09-10;Barakaldo;Spain
Aitana;2022-09-08;Valencia;Spain
Aitana;2022-09-03;Barcelona;Spain
Bad Bunny;2022-12-10;Mexico City;Mexico
Bad Bunny;2022-12-09;Mexico City;Mexico
Bad Bunny;2022-12-03;Guadalupe;Mexico
Bad Bunny;2022-12-01;Guatemala City;Guatemala
Bad Bunny;2022-11-29;San Pedro Sula;Honduras
Bad Bunny;2022-11-26;San Salvador;El Salvador
Bad Bunny;2022-11-24;San Jose;Costa Rica
Bad Bunny;2022-11-22;Panama City;Panama
Bad Bunny;2022-11-19;Medellín;Colombia
Bad Bunny;2022-11-18;Medellín;Colombia
Bad Bunny;2022-11-16;Quito;Ecuador
Bad Bunny;2022-11-14;Lima;Peru
Bad Bunny;2022-11-13;Lima;Peru
Bad Bunny;2022-11-11;Asunción;Paraguay
Bad Bunny;2022-11-05;Buenos Aires;Argentina
Bad Bunny;2022-11-04;Buenos Aires;Argentina
Bad Bunny;2022-10-28;Santiago;Chile
Bad Bunny;2022-10-21;Santo Domingo;Dominican Republic
Bad Bunny;2022-10-01;Inglewood;US
Bad Bunny;2022-09-30;Inglewood;US
Bad Bunny;2022-09-28;Phoenix;US
Bad Bunny;2022-09-24;Las Vegas;US
Bad Bunny;2022-09-23;Las Vegas;US
Bad Bunny;2022-09-22;Tampa;US
Bad Bunny;2022-09-18;San Diego;US
Bad Bunny;2022-09-17;San Diego;US
Bad Bunny;2022-09-15;Charlotte;US
Bad Bunny;2022-09-14;Oakland;US
Bad Bunny;2022-09-10;New York (NYC);US
Bad Bunny;2022-09-09;Arlington;US
Bad Bunny;2022-09-07;San Antonio;US
Bad Bunny;2022-09-03;Philadelphia;US
Bad Bunny;2022-09-02;Houston;US
Bad Bunny;2022-09-01;Houston;US
Bad Bunny;2022-08-28;Bronx;US
Bad Bunny;2022-08-27;Bronx;US
Bad Bunny;2022-08-23;Washington;US
Bad Bunny;2022-08-20;Chicago;US
Bad Bunny;2022-08-18;Boston;US
Bad Bunny;2022-08-16;Boston;US
Bad Bunny;2022-08-13;Miami;US
Bad Bunny;2022-08-12;Miami;US
Bad Bunny;2022-08-08;Atlanta;US
Bad Bunny;2022-08-05;Orlando;US
Bad Bunny;2022-04-03;Miami;US
Bad Bunny;2022-04-02;Miami;US
Bad Bunny;2022-04-01;Miami;US
Bad Bunny;2022-03-30;Orlando;US
Bad Bunny;2022-03-29;Orlando;US
Bad Bunny;2022-03-27;Atlanta;US
Bad Bunny;2022-03-26;Charlotte;US
Bad Bunny;2022-03-25;Washington;US
Bad Bunny;2022-03-23;Montreal;Canada
Bad Bunny;2022-03-22;Boston;US
Bad Bunny;2022-03-20;Brooklyn;US
Bad Bunny;2022-03-19;Brooklyn;US
Bad Bunny;2022-03-18;Newark;US
Bad Bunny;2022-03-16;Philadelphia;US
Bad Bunny;2022-03-14;Toronto;Canada
Bad Bunny;2022-03-14;Toronto;Canada
Bad Bunny;2022-03-12;Rosemont;US
Bad Bunny;2022-03-11;Rosemont;US
Bad Bunny;2022-03-10;Rosemont;US
Bad Bunny;2022-03-06;Phoenix;US
Bad Bunny;2022-03-05;Las Vegas;US
Bad Bunny;2022-03-04;San Jose;US
Bad Bunny;2022-03-03;San Jose;US
Bad Bunny;2022-03-01;Seattle;US
Bad Bunny;2022-02-28;Portland;US
Bad Bunny;2022-02-26;Inglewood;US
Bad Bunny;2022-02-25;Inglewood;US
Bad Bunny;2022-02-24;Los Angeles (LA);US
Bad Bunny;2022-02-23;San Diego;US
Bad Bunny;2022-02-19;Dallas;US
Bad Bunny;2022-02-18;Dallas;US
Bad Bunny;2022-02-17;Houston;US
Bad Bunny;2022-02-16;Houston;US
Bad Bunny;2022-02-13;Hidalgo;US
Bad Bunny;2022-02-11;El Paso;US
Bad Bunny;2022-02-09;Denver;US
Bad Gyal;2022-12-02;Monterrey;Mexico
Bad Gyal;2022-11-30;Mexico City;Mexico
Bad Gyal;2022-11-26;Mexico City;Mexico
Bad Gyal;2022-11-07;Santiago;Chile
Bad Gyal;2022-10-31;São Paulo;Brazil
Bad Gyal;2022-10-06;Cáceres;Spain
Bad Gyal;2022-09-16;Los Angeles (LA);US
Bad Gyal;2022-09-16;Los Angeles (LA);US
Bad Gyal;2022-09-09;Brooklyn;US
Bad Gyal;2022-08-18;Benidorm;Spain
Bad Gyal;2022-08-10;Budapest;Hungary
Bad Gyal;2022-08-04;El Puerto de Santa María;Spain
Bad Gyal;2022-08-02;Burriana;Spain
Bad Gyal;2022-07-20;Cadiz;Spain
Bad Gyal;2022-07-15;Torremolinos;Spain
Bad Gyal;2022-07-08;Tarragona;Spain
Bad Gyal;2022-07-07;Valencia;Spain
Bad Gyal;2022-07-02;Girona;Spain
Bad Gyal;2022-06-24;Madrid;Spain
Bad Gyal;2022-06-09;Porto;Portugal
Bad Gyal;2022-06-09;Barcelona;Spain
Bad Gyal;2022-05-28;London;UK
Becky G;2022-11-17;Las Vegas;US
Becky G;2022-10-22;Los Angeles (LA);US
Becky G;2022-10-08;Newark;US
Becky G;2022-08-06;Houston;US
Becky G;2022-08-04;Dallas;US
Becky G;2022-06-23;Las Vegas;US
Becky G;2022-06-10;Queens;US
Becky G;2022-06-04;Carson;US
Becky G;2022-06-03;San Diego;US
Becky G;2022-05-13;Mexico City;Mexico
Becky G;2022-05-12;Miami Beach;US
Becky G;2022-05-05;Las Vegas;US
Becky G;2022-04-30;Las Vegas;US
Becky G;2022-04-07;Miami Beach;US
Becky G;2022-01-14;Los Angeles (LA);US
Blessd;2022-12-12;Zürich;Switzerland
Blessd;2022-12-03;Guadalajara;Mexico
Blessd;2022-12-02;Newark;US
Blessd;2022-11-19;Joliet;US
Blessd;2022-11-18;Houston;US
Blessd;2022-11-17;Miami Beach;US
Blessd;2022-09-26;Miami;US
Blessd;2022-09-17;Brooklyn;US
Blessd;2022-08-13;Medellín;Colombia
Blessd;2022-08-06;Marbella;Spain
Blessd;2022-08-04;El Puerto de Santa María;Spain
Blessd;2022-07-30;Santa Cruz de Tenerife;Spain
Blessd;2022-07-29;London;UK
Blessd;2022-07-23;Sant Sadurní d'Anoia;Spain
Blessd;2022-07-22;Assago;Italy
Blessd;2022-07-19;Florence;Italy
Blessd;2022-07-17;Palma De Mallorca;Spain
Blessd;2022-07-17;Madrid;Spain
Blessd;2022-07-16;Inca;Spain
Blessd;2022-07-14;Barcelona;Spain
Blessd;2022-07-10;Benidorm;Spain
Blessd;2022-07-09;Ibiza;Spain
Blessd;2022-07-08;Breda;Netherlands
Blessd;2022-07-02;Madrid;Spain
Blessd;2022-07-02;Valencia;Spain
Blessd;2022-07-01;Seville;Spain
Blessd;2022-06-28;Rimini;Italy
Blessd;2022-06-25;Passaic;US
Blessd;2022-06-19;Las Vegas;US
Blessd;2022-06-10;Newark;US
Blessd;2022-05-29;Charlotte;US
Blessd;2022-05-28;Chicago;US
Blessd;2022-05-27;Columbus;US
Blessd;2022-05-26;Reading;US
Blessd;2022-05-22;Hartford;US
Blessd;2022-05-21;Monterrey;Mexico
Blessd;2022-05-21;Revere;US
Blessd;2022-05-20;Danbury;US
Blessd;2022-05-19;Hyattsville;US
Blessd;2022-05-15;Miami;US
Blessd;2022-05-14;Duluth;US
Blessd;2022-05-13;Houston;US
Blessd;2022-05-12;Dallas;US
Blessd;2022-05-08;Aurora;US
Blessd;2022-05-07;Phoenix;US
Blessd;2022-05-06;Huntington Park;US
Blessd;2022-05-05;San Francisco;US
Blessd;2022-04-30;Medellín;Colombia
Blessd;2022-04-24;San Juan;Puerto Rico
Blessd;2022-03-30;Mexico City;Mexico
Blessd;2022-03-27;Barranquilla;Colombia
Blessd;2022-02-27;Manhattan;US
Blessd;2022-02-26;Patchogue;US
Blessd;2022-02-24;Miami;US
Blessd;2022-02-10;Huntington Park;US
C. Tangana;2022-11-29;Santiago;Chile
C. Tangana;2022-11-22;Buenos Aires;Argentina
C. Tangana;2022-11-19;Bogota;Colombia
C. Tangana;2022-11-16;Mexico City;Mexico
C. Tangana;2022-11-15;Mexico City;Mexico
C. Tangana;2022-11-12;Tlajomulco de Zuñiga;Mexico
C. Tangana;2022-11-10;Monterrey;Mexico
C. Tangana;2022-09-10;Avila;Spain
C. Tangana;2022-09-08;Malaga;Spain
C. Tangana;2022-08-10;Aranda de Duero;Spain
C. Tangana;2022-08-02;Burriana;Spain
C. Tangana;2022-08-01;Marbella;Spain
C. Tangana;2022-07-30;San Fernando;Spain
C. Tangana;2022-07-15;Castro Urdiales;Spain
C. Tangana;2022-07-14;Sesimbra;Portugal
C. Tangana;2022-07-12;Marbella;Spain
C. Tangana;2022-07-08;Las Palmas de Gran Canaria;Spain
C. Tangana;2022-07-07;Valencia;Spain
C. Tangana;2022-06-30;Madrid;Spain
C. Tangana;2022-06-24;Calvia;Spain
C. Tangana;2022-06-16;Santiago de Compostela;Spain
C. Tangana;2022-06-11;Marbella;Spain
C. Tangana;2022-06-09;Porto;Portugal
C. Tangana;2022-06-02;Paris;France
C. Tangana;2022-05-27;Alicante;Spain
